brand,tier,product_id,handle,title,product_type,bucket,category_basis,q_structured,q_body_only
Rare Beauty,high_end,8022358556807,find-comfort-gentle-exfoliating-body-wash-mini,Find Comfort Gentle Exfoliating Body Wash Mini,Body Wash,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,8022358524039,find-comfort-hydrating-body-lotion-mini,Find Comfort Hydrating Body Lotion Mini,Lotion,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,8022358491271,find-comfort-body-hair-fragrance-mist-mini,Find Comfort Body & Hair Fragrance Mist Mini,Body & Hair Mist,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,7916503269511,find-comfort-body-hair-fragrance-mist-awaken-confidence,Find Comfort Body & Hair Fragrance Mist - Awaken Confidence,Body & Hair Mist,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,8001289781383,soft-pinch-mini-cheek-lip-set,Soft Pinch Mini Cheek & Lip Set,Face,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,7853184286855,selena-s-essential-eye-duo,Selena’s Essential Eye Duo,Mascara,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,7735059611783,soft-touch-powder-puff,Soft Touch Powder Puff,Sponge,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,7670420144263,find-comfort-gentle-exfoliating-body-wash,Find Comfort Gentle Exfoliating Body Wash,Body Wash,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,7439190622343,find-comfort-stop-soothe-aromatherapy-pen,Find Comfort Stop & Soothe Aromatherapy Pen,Body Oil,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,7439190589575,find-comfort-body-hair-fragrance-mist,Find Comfort Body & Hair Fragrance Mist,Body & Hair Mist,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,7439190556807,find-comfort-hydrating-hand-cream,Find Comfort Hydrating Hand Cream,Hand Cream,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,7439190524039,find-comfort-hydrating-body-lotion,Find Comfort Hydrating Body Lotion,Lotion,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,7406238793863,brow-harmony-flexible-lifting-gel,Brow Harmony Tinted Flexible Lifting Gel,Brow Gel,brow,brow <- 'brow' in product_type|title,False,False
Rare Beauty,high_end,6825439789191,positive-light-precision-highlighter-brush,Positive Light Precision Highlighter Brush,Brushes,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,6714340016263,always-an-optimist-4-in-1-mist-mini,Always an Optimist 4-In-1 Mist Mini,Setting Spray,setting_spray,setting_spray <- 'setting spray' in product_type|title,False,False
Rare Beauty,high_end,6636433768583,soft-pinch-blush-brush,Soft Pinch Blush Brush,Brushes,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,7853184385159,soft-pooch-blush-dog-toy-faith,Soft Pooch Blush Dog Toy - Faith,Dog Toy,powder_blush,powder_blush <- 'blush' in product_type|title,False,False
Rare Beauty,high_end,6540287017095,always-an-optimist-weightless-eye-primer,Always an Optimist Weightless Eye Primer,Primer,primer,primer <- 'primer' in product_type|title,False,False
Rare Beauty,high_end,5247177687175,stay-vulnerable-all-over-eyeshadow-brush,Stay Vulnerable All-Over Eyeshadow Brush,Brushes,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,5140251377799,always-an-optimist-illuminating-primer,Always An Optimist Illuminating Primer Mini,Primer,primer,primer <- 'primer' in product_type|title,False,False
Rare Beauty,high_end,6540286984327,always-an-optimist-pore-diffusing-primer-mini,Always an Optimist Pore Diffusing Primer Mini,Primer,primer,primer <- 'primer' in product_type|title,False,False
Rare Beauty,high_end,6540286951559,always-an-optimist-pore-diffusing-primer,Always an Optimist Pore Diffusing Primer,Primer,primer,primer <- 'primer' in product_type|title,False,False
Rare Beauty,high_end,5154776907911,always-an-optimist-illuminating-primer-1,Always an Optimist Illuminating Primer,Primer,primer,primer <- 'primer' in product_type|title,False,False
Rare Beauty,high_end,5132717129863,liquid-touch-foundation-brush,Liquid Touch Foundation Brush,Brushes,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,5132717064327,liquid-touch-concealer-brush,Liquid Touch Concealer Brush,Brushes,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,5132586909831,always-an-optimist-4-in-1-mist-translucent,Always an Optimist 4-In-1 Mist,Setting Spray,setting_spray,setting_spray <- 'setting spray' in product_type|title,False,False
Rare Beauty,high_end,5132721782919,perfect-strokes-matte-liquid-liner-black,Perfect Strokes Matte Liquid Liner - Black,Eyeliner,out_of_scope,out of scope <- 'eyeliner' (not a §7 category),False,False
Rare Beauty,high_end,7388719775879,rare-impact-backpack,Rare Impact Backpack,Bag,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,8022358589575,soft-pinch-matte-bouncy-blush,Soft Pinch Matte Bouncy Blush,Cream Blush,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,7825232134279,mini-puffy-tote-keychain-merlot,Mini Puffy Tote Keychain - Merlot,Bag,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,8001289715847,soft-pinch-liquid-contour,Soft Pinch Liquid Contour,Contour,unclassified,no §7 rule matched,False,False
Rare Beauty,high_end,6822058131591,positive-light-liquid-luminizer-1,Positive Light Liquid Luminizer,Luminizer,unclassified,no §7 rule matched,False,False
Rare Beauty,high_end,7926657417351,puffy-essentials-pouch,Puffy Essentials Pouch,Bag,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,7534183907463,powder-pouch,Powder Pouch,Bag,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,7825232199815,everyday-quarter-zip-sweatshirt,Everyday Quarter Zip Sweatshirt,Sweater,unclassified,no §7 rule matched,False,False
Rare Beauty,high_end,7547573698695,positive-light-liquid-luminizer-mini,Positive Light Liquid Luminizer Mini,Luminizer,unclassified,no §7 rule matched,False,False
Rare Beauty,high_end,7547573665927,soft-pinch-luminous-powder-blush,Soft Pinch Luminous Powder Blush,Powder Blush,powder_blush,powder_blush <- 'blush' in product_type|title,False,False
Rare Beauty,high_end,7422603952263,comfy-sweatpant,Comfy Sweatpants,Pants,unclassified,no §7 rule matched,False,False
Rare Beauty,high_end,7422603919495,comfy-hoodie,Comfy Hoodie,Sweater,unclassified,no §7 rule matched,False,False
Rare Beauty,high_end,7400648736903,brow-harmony-precision-pencil,Brow Harmony Precision Pencil,Brow Pencil,brow,brow <- 'brow' in product_type|title,False,False
Rare Beauty,high_end,7400648671367,all-of-the-above-weightless-eyeshadow-stick,Rare Beauty All of the Above Weightless Eyeshadow Stick,Eyeshadow,eyeshadow_single,eyeshadow_single <- 'eyeshadow' in product_type|title,False,False
Rare Beauty,high_end,7400648638599,perfect-strokes-longwear-gel-eyeliner,Perfect Strokes Longwear Gel Eyeliner,Eyeliner,out_of_scope,out of scope <- 'eyeliner' (not a §7 category),False,False
Rare Beauty,high_end,7370338926727,soft-pinch-tinted-lip-oil,Soft Pinch Tinted Lip Oil,Lip Oil,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,7368260157575,rare-beauty-t-shirt,Rare Beauty T-Shirt,T-Shirt,unclassified,no §7 rule matched,False,False
Rare Beauty,high_end,6825439723655,positive-light-silky-touch-highlighter,Positive Light Silky Touch Highlighter,Highlighter,highlighter,highlighter <- 'highlight' in product_type|title,False,False
Rare Beauty,high_end,6822058459271,liquid-touch-weightless-foundation-1,Liquid Touch Weightless Foundation,Foundation,foundation,foundation <- 'foundation' in product_type|title,False,False
Rare Beauty,high_end,6714339917959,kind-words-matte-lip-liner,Kind Words Matte Lip Liner,Lip Liner,lip_liner,lip_liner <- 'lip liner' in product_type|title,False,False
Rare Beauty,high_end,6713975963783,kind-words-matte-lipstick,Kind Words Matte Lipstick,Lipstick,lipstick,lipstick <- 'lipstick' in product_type|title,False,False
Rare Beauty,high_end,6677056487559,positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen,Positive Light Tinted Moisturizer Broad Spectrum SPF 20 Sunscreen,Tinted Moisturizer,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,6638638760071,warm-wishes-effortless-bronzer-stick,Warm Wishes Effortless Bronzer Stick,Bronzer,bronzer,bronzer <- 'bronzer' in product_type|title,False,False
Rare Beauty,high_end,6638638727303,always-an-optimist-soft-radiance-setting-powder,Always an Optimist Soft Radiance Setting Powder,Setting Powder,setting_powder,setting_powder <- 'setting powder' in product_type|title,False,False
Rare Beauty,high_end,5248928088199,stay-vulnerable-liquid-eyeshadow,Stay Vulnerable Liquid Eyeshadow,Eyeshadow,eyeshadow_single,eyeshadow_single <- 'eyeshadow' in product_type|title,False,False
Rare Beauty,high_end,5248928055431,stay-vulnerable-glossy-lip-balm,Stay Vulnerable Glossy Lip Balm,Lip Balm,lipstick,lipstick <- 'lip balm' in product_type|title,False,False
Rare Beauty,high_end,5248927203463,stay-vulnerable-melting-blush,Stay Vulnerable Melting Blush,Blush,powder_blush,powder_blush <- 'blush' in product_type|title,False,False
Rare Beauty,high_end,5140290928775,soft-pinch-liquid-blush,Soft Pinch Liquid Blush,Blush,liquid_blush,liquid_blush <- 'liquid blush' in product_type|title,False,False
Rare Beauty,high_end,5140289847431,lip-souffle-matte-lip-cream,Lip Soufflé Matte Lip Cream,Lip Cream,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,5144209784967,gift-card,Rare Beauty E-Gift Cards,Gift Card,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,7477236301959,find-comfort-tinted-clutch,Find Comfort Tinted Clutch,Bag,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,7516777382023,puffy-makeup-bag-mauve,Puffy Makeup Bag - Mauve,Bag,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,7515424653447,find-comfort-puffy-toiletry-bag,Puffy Toiletry Bag - Mauve,Bag,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,6867419496583,puffy-traveler-tote,Puffy Traveler Tote,Bag,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,7515424686215,puffy-traveler-tote-black,Puffy Traveler Tote – Black,Bag,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,7515424620679,puffy-belt-bag,Puffy Belt Bag,Bag,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Rare Beauty,high_end,5247177851015,rare-beauty-decal-stickers,Rare Beauty Decal Stickers,Merch,unclassified,no §7 rule matched,False,False
Rare Beauty,high_end,5153509408903,enamel-stickers,Rare Beauty Enamel Stickers,Merch,unclassified,no §7 rule matched,False,False
Rare Beauty,high_end,5145032982663,makeup-puffy-bag-peach,Puffy Makeup Bag,Bag,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,8078212235440,double-ended-eye-shadow-brush,The Double-Ended Eyeshadow Brush,Finished Good,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,8099988832432,supersuede-baked-eyeshadow,SuperSuede™ Baked Eyeshadow,Finished Good,eyeshadow_single,eyeshadow_single <- 'eyeshadow' in product_type|title,False,False
Saie,high_end,8099959242928,the-beach-case,The Beach Case,Bundle,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,8088479662256,vanity-case-bestseller-bundle,The Bestseller Case,Bundle,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,8087386390704,saie-karen-wazen-sunglasses,Saie x Karen Wazen Sunglasses,Bundle,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,8078211940528,saie-x-karen-wazen-glasses,Saie x Karen Wazen Glasses,Finished Good,unclassified,no §7 rule matched,False,False
Saie,high_end,7983483879600,mini-cityset-case,Mini CitySet™ Case,Merchandise,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,8079524298928,lilac-cosmetic-pouch,Lilac Cosmetic Pouch,Merchandise,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,7838332813488,summer-bundle,Summer Bundle,Bundle,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,8004795760816,supersuede-radiant-baked-bronzer,SuperSuede™ Radiant Baked Bronzer,Finished Good,bronzer,bronzer <- 'bronzer' in product_type|title,False,False
Saie,high_end,7987714130096,mini-dew-blush,Mini Dew Blush™,Finished Good,powder_blush,powder_blush <- 'blush' in product_type|title,False,False
Saie,high_end,7983483715760,mini-cityset-lightweight-setting-spray,Mini CitySet™ Lightweight Setting Spray,Makeup,setting_spray,setting_spray <- 'setting spray' in product_type|title,False,False
Saie,high_end,7983483682992,cityset-lightweight-setting-spray,CitySet™ Lightweight Setting Spray,Finished Good,setting_spray,setting_spray <- 'setting spray' in product_type|title,False,False
Saie,high_end,4138299818044,eyelash-curler,Lash Curler,Lash Curler,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,7798674653360,the-mini-vanity-case,The Mini Vanity Case,Shopify,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,7600576757936,the-vanity-case-1,The Vanity Case,Finished Good,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,7874955641008,the-all-over-powder-brush,The All-Over Powder Brush,Finished Good,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,7875431792816,slip-tint-undetectable-baked-setting-powder,Slip Tint™ Undetectable Baked Setting Powder,Makeup,lipstick,lipstick <- 'lip tint' in product_type|title,False,False
Saie,high_end,7838332747952,sunkissed-bundle,Toasty Fall Bundle,Bundle,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,7797606973616,strawberry-gelato-bundle,Strawberry Gelato Bundle,Shopify,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,7792515023024,the-supersuede-stack,The SuperSuede™ Stack,Finished Good,unclassified,no §7 rule matched,False,False
Saie,high_end,7786735730864,the-powder-blush-brush,The Powder Blush Brush,Finished Good,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,7782814384304,supersuede,SuperSuede™ Baked Powder Blush,Finished Good,powder_blush,powder_blush <- 'blush' in product_type|title,False,False
Saie,high_end,7612902408368,the-dew-fam,The Dew-O,Duo,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,7502781382832,the-slip-tint-family,The Slip Tint™ Family,Bundle,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,7441294229680,the-brush-collection,The Brush Collection,Bundle,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,7722546561200,the-allure-bundle-2024,The Allure Bundle 2024,Bundle,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,7312898162864,super-skin-duo,Super Skin Duo,Duo,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,7713544175792,lip-combo,Lip Combo,Bundle,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,7450638450864,flushed-from-within-duo,Blush + Blend Duo,Duo,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,7366032359600,glossybounce-duo,Glossybounce™ Duo,Duo,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,6877747839152,slip-brush-duo,Slip Brush Duo,Duo,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,6583469834416,skin-glow-duo,Skin Glow Duo,Duo,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,7612889727152,dew-bronze-duo,Dew Bronze™ Duo,Duo,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,7502730297520,concealer-brush-duo,Concealer Brush Duo,Duo,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,7017052405936,the-do-it-all-duo,Saieglow™ Duo,Duo,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,6839578919088,complexion-boost,Complexion Boost,Duo,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,7689630515376,blush-n-glow,Blush n’ Glow,Duo,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,7705792479408,bestsellers-bundle,Bestsellers Bundle,Bundle,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,7702529671344,lip-liner-101,Lip Liner 101™,Finished Good,lip_liner,lip_liner <- 'lip liner' in product_type|title,False,False
Saie,high_end,7539788349616,dew-bronze,Dew Bronze™,Finished Good,unclassified,no §7 rule matched,False,False
Saie,high_end,7472529539248,slip-tint-concealer,Slip Tint Radiant All-Over Concealer,Finished Good,lipstick,lipstick <- 'lip tint' in product_type|title,False,False
Saie,high_end,7374850097328,the-saie-water-bottle,The Saie Water Bottle,Merch,unclassified,no §7 rule matched,False,False
Saie,high_end,6986795188400,the-fluffy-brush,The Fluffy Brush,,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,7362040332464,glossybounce,Glossybounce™,Finished Good,unclassified,no §7 rule matched,False,False
Saie,high_end,7334324109488,the-double-brush,The Double Brush,Finished Good,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,7331723083952,glow-sculpt,Glow Sculpt™,Finished Good,unclassified,no §7 rule matched,False,False
Saie,high_end,7312902193328,the-base-brush,The Base Brush,,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,7296966000816,glowy-super-skin-tint-foundation,Glowy Super Skin Tint Foundation,Finished Good,foundation,foundation <- 'skin tint' in product_type|title,False,False
Saie,high_end,7214076985520,sunvisor-mini,Mini Sunvisor™,,unclassified,no §7 rule matched,False,False
Saie,high_end,6986793386160,airset,Airset,Finished Good,unclassified,no §7 rule matched,False,False
Saie,high_end,6982993543344,saie-gift-card,Saie Gift Card,Gift Cards,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,6938601750704,mini-mascara-101,Mini Mascara 101™,Finished Good,mascara,mascara <- 'mascara' in product_type|title,False,False
Saie,high_end,6950595362992,mini-glowy-super-gel,Mini Glowy Super™ Gel,Finished Good,unclassified,no §7 rule matched,False,False
Saie,high_end,6677428371632,the-big-brush,The Big Brush,Finished Good,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,6702661730480,sun-melt,Sun Melt,Finished Good,unclassified,no §7 rule matched,False,False
Saie,high_end,6535822311600,dew-blush,Dew Blush™,Finished Good,powder_blush,powder_blush <- 'blush' in product_type|title,False,False
Saie,high_end,6147150282928,sunvisor,Sunvisor™,,unclassified,no §7 rule matched,False,False
Saie,high_end,4642375139388,slip-tint-tinted-moisturizer,Slip Tint™ Tinted Moisturizer,Makeup,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Saie,high_end,4455329759292,glowy-super-gel-luminizer,Glowy Super™ Gel,Finished Good,unclassified,no §7 rule matched,False,False
Saie,high_end,4138299752508,mascara-101,Mascara 101™,Finished Good,mascara,mascara <- 'mascara' in product_type|title,False,False
Tarte,high_end,15922944999793,mini-custom-kit-promo,mini custom kit promo,,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,10607912747030,maracuja-juicy-cherry-crush-best-selling-lip-duo,maracuja juicy cherry crush & best-selling lip duo,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,15567964242289,maracuja-juicy-blush-bronzer-multi-stick-brush,maracuja juicy blush & bronzer multi-stick + brush,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,15332405182833,itsmaureenkelly-trippin-must-haves,@itsmaureenkelly #trippin must haves,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,15255916216689,tarte-x-amber-massey,tarte™ x Amber Massey glow pot & brush,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,10725089247254,tarte-x-dunkin-maracuja-juicy-lip-xl-tubing-mascara-duo-free-charm,maracuja juicy lip & XL tubing mascara duo + FREE charm,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,10595303620630,creaseless-creamy-full-coverage-concealer-paw-brush-duo,creaseless creamy full-coverage concealer & paw brush duo,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,10585295847446,stain-plump-lip-and-liner-duo,stain & plump lip and liner duo,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,10585295650838,big-stick-energy-duo,Big Stick Energy™ duo,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,10585295355926,tarte-locked-in-duo,tarte locked in duo,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,15567981773169,summer-skin-essentials,summer skin essentials,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,15541786182001,1-tubing-mascara-liquid-eyeliner-duo,#1 tubing mascara & liquid eyeliner duo,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,15531968037233,maneater-foundation-stick-brush-bundle,maneater™ foundation stick & brush bundle,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,15492836524401,double-take-clay-pot-shadow-liner-brush,double take clay pot shadow liner + brush,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,15469484147057,timeless-hydrating-foundation-buffer-brush-duo,timeless hydrating foundation & brush duo,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,15438883586417,key-largo-glow-body-stick-smoothing-body-brush-duo,key largo GLOW body stick & smoothing body brush duo,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,15438842560881,tarte-x-finnsul-cc-undereye-free-xl-tubing-mascara,tarte x FINNSUL CC undereye + FREE XL tubing mascara,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,15438840365425,tarte-x-finnsul-cc-undereye-free-tubing-mascara,tarte x FINNSUL CC undereye + FREE tubing mascara,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,15438833615217,finnsul-lips-tubing-og,tarte x FINNSUL tubing mascara + FREE juicy gloss,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,15438732951921,macaron-sculpt-bronze-duo-brush,macaron sculpt & bronze duo + brush,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,15438720336241,itsmaureenkelly-highlight-reel-cheek-wardrobe-brush-bundle,@itsmaureenkelly highlight reel cheek wardrobe + brush bundle,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,15408314843505,shape-tape-blur-blush-blurring-concealer-stick-macaron-blush-and-glow-duo,shape tape™ blur & blush - blurring concealer stick & macaron blush and glow duo,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,15401296003441,shape-bake-shape-tape-creaseless-powder-duo,shape & bake shape tape™ & creaseless powder duo,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,15386297827697,line-define-xl-tubing-mascara-double-take-eyeliner-duo-free-charm,line & define XL tubing mascara & double take eyeliner duo + FREE charm,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,15365886771569,shape-tape-creamy-eye-lift-effect-trio,shape tape™ creamy eye lift effect trio,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,15348412907889,maracuja-oil-and-lip-oil,rethink natural™ juicy lips & skin,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,15332366221681,trippinwithtarte-shape-bake-duo,#trippinwithtarte shape & bake duo,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,15332337582449,vinyl-drip-lip-gloss-plump-liner-free-mystery-charms,vinyl drip lip gloss & plump liner + FREE mystery charms,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,15304822489457,tana-lip-kit-free-maneater-mascara,tarte™ x Tana lip kit + free maneater™ mascara,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,15304150450545,macaron-blush-glow-duo-brush,macaron blush & glow™ duo + brush,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,15265459700081,glow-pot-eyeshadow-brush,glow pot eyeshadow & brush,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,15262320591217,the-lime-edit-must-haves,the lime edit must-haves,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,10732356894742,stay-spray-setting-spray-duo,stay spray setting spray duo,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,10725085446166,tarte-x-dunkin-maracuja-juicy-lip-tubing-mascara-duo-free-charm,maracuja juicy lip & tubing mascara duo + FREE charm,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,10690419359766,key-largo-body-oil-kabuki-body-brush-duo,Key Largo GLOW body oil & kabuki body brush duo,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,10690416377878,cc-undereye-dark-circle-defense-brush-duo,CC undereye & dark circle defense™ corrector brush duo,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,10690413756438,maracuja-tinted-moisturizer-angled-complexion-brush-duo,maracuja tinted moisturizer & angled complexion brush duo,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,10595303555094,itsmaureenkelly-lash-cocktail,@itsmaureenkelly lash cocktail,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,10585296175126,sculpt-tape-brush-duo,sculpt tape & brush duo,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,10585295749142,full-coverage-favorites-bundle,full coverage favorites bundle,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,10585295716374,tarte-perfect-set-kit,tarte perfect & set kit,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,10585295618070,plumped-up-lashes-lips-bundle,plumped up lashes & lips bundle,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,10585295585302,tarte-trending-trio,#tarte trending trio,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,10583673896982,face-tape-all-stars-bundle,face tape™ all stars bundle,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,10582565683222,day-to-night-lip-kit,day to night lip kit,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Tarte,high_end,10725878956054,maneater-plumped-up-travel-must-haves,maneater™ plumped up travel must-haves,Makeup Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
